time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.900000000000003,-0.016643483414764446,-0.05709870449421922,95.90458493653904,6.281315126337454,0.0013200158892603397,0.0,-0.015439438521637724,-0.043339564432681464,28.17663609228532,-0.0001015055306449457,0.00096230050975928,0.0,899.9991434005823,899.9997237138351,899.9990620077023,899.9986958418716
3.960000000000003,-0.017593372354997715,-0.059732134524911815,97.59518748871108,6.281307614844756,0.0013771943559506283,0.0,-0.016228540242412364,-0.04444201961165289,28.176778668011185,-0.00017261485054457886,0.0009343123277601434,0.0,899.99961331078,899.9984577251489,900.0014785697515,899.9986013309873
4.020000000000002,-0.018591612434992102,-0.06243185784757917,99.28579808924133,6.281294416604068,0.0014324782849159945,0.0,-0.017050987063167752,-0.0455497762544095,28.176904782944753,-0.000314869172151384,0.0008955544767734667,0.0,900.0006119860635,899.9990209034519,900.0041536911338,899.9983970506469
4.080000000000001,-0.019640169603825173,-0.06519830670163006,100.97641559204052,6.281271420140492,0.0014870821844077398,0.0,-0.017905645414929446,-0.046667005206890544,28.17700928503477,-0.0005204631835674232,0.000939075627464636,0.0,899.9986795944267,900.0004213612448,900.0052043425995,899.9968860159318
4.14,-0.020740979470185588,-0.0680322340928973,102.66703877341531,6.281236568539615,0.0015440412571807727,0.0,-0.018792961190646183,-0.04780011758364696,28.177094551302343,-0.0007019509923964391,0.0009697983161356836,0.0,899.9987691371684,899.9999916352085,900.0040654293535,899.9967280356029
4.199999999999998,-0.021896040563954985,-0.07093479837104912,104.35766654353816,6.281190647762045,0.0016023886651943542,0.0,-0.01971416130361699,-0.04895586041422878,28.17716267195125,-0.0008924631114700609,0.0009777742232135456,0.0,899.9996389710869,899.999939621501,900.0027244964584,899.9950257857918
4.259999999999997,-0.023107407636106077,-0.07390755405785929,106.0482980450229,6.281134704649766,0.0016628594169709743,0.0,-0.020669941145650867,-0.050140768048765376,28.17721921758239,-0.0010123640278702766,0.0010679325193997367,0.0,899.9992149992015,900.0028435295035,899.9998890111741,899.9950540834066
4.319999999999996,-0.02437720786543862,-0.07695241456764776,107.73893269337748,6.281072886213579,0.0017280741540277589,0.0,-0.021662377443583642,-0.05135992527096959,28.177267766451042,-0.0010662245609741126,0.0011248518058832738,0.0,899.9997465162444,900.002026976394,899.9991117799914,899.9969539346918
4.379999999999995,-0.025707718937210883,-0.08007152663031766,109.42957003914815,6.281007872930857,0.0017972264140082572,0.0,-0.022693957673124814,-0.05261610054503856,28.177309304376955,-0.001118243953794909,0.0012078621267096181,0.0,899.9993149252023,900.0026506973197,899.9993167491044,899.9972346709918
4.439999999999993,-0.027101363422658266,-0.08326716730331413,111.12020948031453,6.280939344808914,0.0018709682530015925,0.0,-0.023767243611902238,-0.05391116911857791,28.17733793476368,-0.0011899698462427756,0.0012713418579110545,0.0,899.9981316319993,900.0006746470509,899.9993614887003,899.9964825343327
